date,collected,hakai_id,line_out_depth,work_area,site_id,lat,long,volume,lugols,species,counts,group,lifeStage,identificationQualifier,identificationRemark
2020-10-08,2020-10-08T16:45:00Z,QPHY1371,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Cylindrotheca closterium,240,Bacillariophyta,NA,NA,NA
2020-10-08,2020-10-08T16:45:00Z,QPHY1371,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Membraneis challengeri,80,Bacillariophyta,NA,NA,NA
2020-10-08,2020-10-08T16:45:00Z,QPHY1371,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Pseudo-nitzschia seriata,40,Bacillariophyta,NA,NA,NA
2020-10-08,2020-10-08T16:45:00Z,QPHY1371,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Thalassiosira ,520,Bacillariophyta,NA,spp. Indet.,NA
2020-10-08,2020-10-08T16:45:00Z,QPHY1371,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Pterosperma ,10500,Chlorophyta-Prasinophyta,NA,spp. Indet.,NA
2020-10-08,2020-10-08T16:45:00Z,QPHY1371,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Pyramimonas grossii,10500,Chlorophyta-Prasinophyta,NA,NA,NA
2020-10-08,2020-10-08T16:45:00Z,QPHY1371,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Pyramimonas orientalis,17500,Chlorophyta-Prasinophyta,NA,NA,NA
2020-10-08,2020-10-08T16:45:00Z,QPHY1371,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Pyramimonas ,3500,Chlorophyta-Prasinophyta,NA,spp. Indet.,NA
2020-10-08,2020-10-08T16:45:00Z,QPHY1371,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Protozoa ,206500,Chlorophyta-Prasinophyta,NA,NA,Cells too small to identify. Stained blue indicating alpha starch and could be Chlorophyta
2020-10-08,2020-10-08T16:45:00Z,QPHY1371,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Monosiga marina,3500,Choanoflagellata,NA,NA,NA
2020-10-08,2020-10-08T16:45:00Z,QPHY1371,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Parvicorbicula socialis,3500,Choanoflagellata,NA,NA,NA
2020-10-08,2020-10-08T16:45:00Z,QPHY1371,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Choanozoa,35000,Choanoflagellata,NA,NA,NA
2020-10-08,2020-10-08T16:45:00Z,QPHY1371,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Apidinella spinifera,3500,Chrysophyta,NA,NA,NA
2020-10-08,2020-10-08T16:45:00Z,QPHY1371,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Myronecta rubra,480,Ciliophora,NA,NA,NA
2020-10-08,2020-10-08T16:45:00Z,QPHY1371,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Tintinnina,40,Ciliophora,NA,NA,NA
2020-10-08,2020-10-08T16:45:00Z,QPHY1371,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Hillea ,196000,Cryptophyta,NA,sp. Indet.,NA
2020-10-08,2020-10-08T16:45:00Z,QPHY1371,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Teleaulax acuta,3500,Cryptophyta,NA,NA,NA
2020-10-08,2020-10-08T16:45:00Z,QPHY1371,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Teleaulax ,182000,Cryptophyta,NA,spp. Indet.,NA
2020-10-08,2020-10-08T16:45:00Z,QPHY1371,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Ciliophrys infusionum,200,Dictyochophyta,NA,NA,NA
2020-10-08,2020-10-08T16:45:00Z,QPHY1371,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Dictyocha speculum,400,Dictyochophyta,NA,NA,NA
2020-10-08,2020-10-08T16:45:00Z,QPHY1371,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Dictyocha ,200,Dictyochophyta,spores,NA,NA
2020-10-08,2020-10-08T16:45:00Z,QPHY1371,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Dinophysis acuminata,40,Dinoflagellata,NA,NA,NA
2020-10-08,2020-10-08T16:45:00Z,QPHY1371,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Gymnodinium ,600,Dinoflagellata,NA,spp. Indet.,NA
2020-10-08,2020-10-08T16:45:00Z,QPHY1371,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Gyrodinium ,280,Dinoflagellata,NA,spp. Indet.,NA
2020-10-08,2020-10-08T16:45:00Z,QPHY1371,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Katodinium ,200,Dinoflagellata,NA,spp. Indet.,NA
2020-10-08,2020-10-08T16:45:00Z,QPHY1371,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Prorocentrum micans,40,Dinoflagellata,NA,NA,NA
2020-10-08,2020-10-08T16:45:00Z,QPHY1371,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Scrippsiella precarea,40,Dinoflagellata,NA,NA,NA
2020-10-08,2020-10-08T16:45:00Z,QPHY1371,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Protozoa ,3500,Dinoflagellata,NA,NA,Cells too small to identify. Showed equatorial groove and could be Dinophyceae
2020-10-08,2020-10-08T16:45:00Z,QPHY1371,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Ebria tripartita,160,Ebriidea,NA,NA,NA
2020-10-08,2020-10-08T16:45:00Z,QPHY1371,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Euglenozoa,80,Euglenophyta,NA,NA,NA
2020-10-08,2020-10-08T16:45:00Z,QPHY1371,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Appendicularia,40,Metazoa,NA,NA,NA
2020-10-08,2020-10-08T16:45:00Z,QPHY1371,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Copepoda ,80,Metazoa,nauplii,NA,NA
2020-10-08,2020-10-08T16:45:00Z,QPHY1371,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Protozoa,409500,Unknown very small flagellated species,NA,NA,NA
2020-10-08,2020-10-08T16:45:00Z,QPHY1371,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Pennales,120,Bacillariophyta,NA,NA,NA
2020-10-08,2020-10-08T16:45:00Z,QPHY1371,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Skeletonema marinoi,120,Bacillariophyta,NA,NA,NA
2020-10-08,2020-10-08T16:45:00Z,QPHY1371,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Oligotrichea,3240,Ciliophora,NA,NA,NA
2020-10-14,2020-10-14T16:39:00Z,QPHY1445,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Asterionellopsis glacialis,40,Bacillariophyta,NA,NA,NA
2020-10-14,2020-10-14T16:39:00Z,QPHY1445,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Ceratulina pelagica,40,Bacillariophyta,NA,NA,NA
2020-10-14,2020-10-14T16:39:00Z,QPHY1445,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Chaetoceros convolutus,120,Bacillariophyta,NA,NA,NA
2020-10-14,2020-10-14T16:39:00Z,QPHY1445,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Chetoceros debilis,80,Bacillariophyta,NA,NA,NA
2020-10-14,2020-10-14T16:39:00Z,QPHY1445,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Corethron criophillum,160,Bacillariophyta,NA,NA,NA
2020-10-14,2020-10-14T16:39:00Z,QPHY1445,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Cylindrotheca closterium,40,Bacillariophyta,NA,NA,NA
2020-10-14,2020-10-14T16:39:00Z,QPHY1445,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Dactyliosolen fragilissimus,80,Bacillariophyta,NA,NA,NA
2020-10-14,2020-10-14T16:39:00Z,QPHY1445,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Grammatophora ,40,Bacillariophyta,NA,spp. Indet.,NA
2020-10-14,2020-10-14T16:39:00Z,QPHY1445,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Pseudo-nitzschia seriata,80,Bacillariophyta,NA,NA,NA
2020-10-14,2020-10-14T16:39:00Z,QPHY1445,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Rhizosolenia setigera,1240,Bacillariophyta,NA,NA,NA
2020-10-14,2020-10-14T16:39:00Z,QPHY1445,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Thalassionema nitzschioides,80,Bacillariophyta,NA,NA,NA
2020-10-14,2020-10-14T16:39:00Z,QPHY1445,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Thalassiosira ,320,Bacillariophyta,NA,spp. Indet.,NA
2020-10-14,2020-10-14T16:39:00Z,QPHY1445,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Protozoa ,99178,Chlorophyta-Prasinophyta,NA,NA,Cells too small to identify. Stained blue indicating alpha starch and could be Chlorophyta
2020-10-14,2020-10-14T16:39:00Z,QPHY1445,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Choanozoa,40838,Choanoflagellata,NA,NA,NA
2020-10-14,2020-10-14T16:39:00Z,QPHY1445,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Myronecta rubra,200,Ciliophora,NA,NA,NA
2020-10-14,2020-10-14T16:39:00Z,QPHY1445,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Tintinnina,40,Ciliophora,NA,NA,NA
2020-10-14,2020-10-14T16:39:00Z,QPHY1445,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Hillea ,145850,Cryptophyta,NA,sp. Indet.,NA
2020-10-14,2020-10-14T16:39:00Z,QPHY1445,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Teleaulax acuta,2917,Cryptophyta,NA,NA,NA
2020-10-14,2020-10-14T16:39:00Z,QPHY1445,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Teleaulax ,81676,Cryptophyta,NA,spp. Indet.,NA
2020-10-14,2020-10-14T16:39:00Z,QPHY1445,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Dictyocha speculum,520,Dictyochophyta,NA,NA,NA
2020-10-14,2020-10-14T16:39:00Z,QPHY1445,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Dictyocha ,40,Dictyochophyta,spores,NA,NA
2020-10-14,2020-10-14T16:39:00Z,QPHY1445,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Gymnodinium ,360,Dinoflagellata,NA,spp. Indet.,NA
2020-10-14,2020-10-14T16:39:00Z,QPHY1445,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Gyrodinium ,160,Dinoflagellata,NA,spp. Indet.,NA
2020-10-14,2020-10-14T16:39:00Z,QPHY1445,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Katodinium ,2917,Dinoflagellata,NA,spp. Indet.,NA
2020-10-14,2020-10-14T16:39:00Z,QPHY1445,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Protozoa ,5834,Dinoflagellata,NA,NA,Cells too small to identify. Showed equatorial groove and could be Dinophyceae
2020-10-14,2020-10-14T16:39:00Z,QPHY1445,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Copepoda ,40,Metazoa,nauplii,NA,NA
2020-10-14,2020-10-14T16:39:00Z,QPHY1445,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Protozoa,449218,Unknown very small flagellated species,NA,NA,NA
2020-10-14,2020-10-14T16:39:00Z,QPHY1445,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Pennales,9150,Bacillariophyta,NA,NA,NA
2020-10-14,2020-10-14T16:39:00Z,QPHY1445,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Skeletonema marinoi,320,Bacillariophyta,NA,NA,NA
2020-10-14,2020-10-14T16:39:00Z,QPHY1445,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Oligotrichea,2720,Ciliophora,NA,NA,NA
2020-10-30,2020-10-30T17:27:00Z,QPHY1447,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Chaetoceros convolutus,120,Bacillariophyta,NA,NA,NA
2020-10-30,2020-10-30T17:27:00Z,QPHY1447,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Chaetoceros laciniosus,440,Bacillariophyta,NA,NA,NA
2020-10-30,2020-10-30T17:27:00Z,QPHY1447,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Corethron criophillum,560,Bacillariophyta,NA,NA,NA
2020-10-30,2020-10-30T17:27:00Z,QPHY1447,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Cylindrotheca closterium,120,Bacillariophyta,NA,NA,NA
2020-10-30,2020-10-30T17:27:00Z,QPHY1447,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Paralia sulcata,280,Bacillariophyta,NA,NA,NA
2020-10-30,2020-10-30T17:27:00Z,QPHY1447,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Pseudo-nitzschia delicatissima,40,Bacillariophyta,NA,NA,NA
2020-10-30,2020-10-30T17:27:00Z,QPHY1447,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Thalassiosira ,360,Bacillariophyta,NA,spp. Indet.,NA
2020-10-30,2020-10-30T17:27:00Z,QPHY1447,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Pyramimonas orientalis,5250,Chlorophyta-Prasinophyta,NA,NA,NA
2020-10-30,2020-10-30T17:27:00Z,QPHY1447,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Protozoa ,57750,Chlorophyta-Prasinophyta,NA,NA,Cells too small to identify. Stained blue indicating alpha starch and could be Chlorophyta
2020-10-30,2020-10-30T17:27:00Z,QPHY1447,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Parvicorbicula socialis,1750,Choanoflagellata,NA,NA,NA
2020-10-30,2020-10-30T17:27:00Z,QPHY1447,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Choanozoa,15750,Choanoflagellata,NA,NA,NA
2020-10-30,2020-10-30T17:27:00Z,QPHY1447,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Dinobryon ,1750,Chrysophyta,NA,spp. Indet.,NA
2020-10-30,2020-10-30T17:27:00Z,QPHY1447,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Ochromonas ,1750,Chrysophyta,NA,spp. Indet.,NA
2020-10-30,2020-10-30T17:27:00Z,QPHY1447,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Myronecta rubra,280,Ciliophora,NA,NA,NA
2020-10-30,2020-10-30T17:27:00Z,QPHY1447,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Tintinnina,80,Ciliophora,NA,NA,NA
2020-10-30,2020-10-30T17:27:00Z,QPHY1447,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Hillea ,122500,Cryptophyta,NA,sp. Indet.,NA
2020-10-30,2020-10-30T17:27:00Z,QPHY1447,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Teleaulax acuta,7000,Cryptophyta,NA,NA,NA
2020-10-30,2020-10-30T17:27:00Z,QPHY1447,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Teleaulax amphioxiae,1750,Cryptophyta,NA,NA,NA
2020-10-30,2020-10-30T17:27:00Z,QPHY1447,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Teleaulax ,56000,Cryptophyta,NA,spp. Indet.,NA
2020-10-30,2020-10-30T17:27:00Z,QPHY1447,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Ciliophrys infusionum,80,Dictyochophyta,NA,NA,NA
2020-10-30,2020-10-30T17:27:00Z,QPHY1447,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Dictyocha speculum,200,Dictyochophyta,NA,NA,NA
2020-10-30,2020-10-30T17:27:00Z,QPHY1447,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Dictyocha ,40,Dictyochophyta,spores,NA,NA
2020-10-30,2020-10-30T17:27:00Z,QPHY1447,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Gymnodinium ,280,Dinoflagellata,NA,spp. Indet.,NA
2020-10-30,2020-10-30T17:27:00Z,QPHY1447,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Gyrodinium ,160,Dinoflagellata,NA,spp. Indet.,NA
2020-10-30,2020-10-30T17:27:00Z,QPHY1447,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Katodinium ,160,Dinoflagellata,NA,spp. Indet.,NA
2020-10-30,2020-10-30T17:27:00Z,QPHY1447,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Dinophyceae ,40,Dinoflagellata,resting spores,NA,NA
2020-10-30,2020-10-30T17:27:00Z,QPHY1447,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Dinophyceae,40,Dinoflagellata,NA,NA,NA
2020-10-30,2020-10-30T17:27:00Z,QPHY1447,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Protozoa ,1750,Dinoflagellata,NA,NA,Cells too small to identify. Showed equatorial groove and could be Dinophyceae
2020-10-30,2020-10-30T17:27:00Z,QPHY1447,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Copepoda ,40,Metazoa,copepodites,NA,NA
2020-10-30,2020-10-30T17:27:00Z,QPHY1447,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Protozoa,250250,Unknown very small flagellated species,NA,NA,NA
2020-10-30,2020-10-30T17:27:00Z,QPHY1447,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Biddulphiales,1750,Bacillariophyta,NA,NA,NA
2020-10-30,2020-10-30T17:27:00Z,QPHY1447,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Pennales,480,Bacillariophyta,NA,NA,NA
2020-10-30,2020-10-30T17:27:00Z,QPHY1447,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Oligotrichea,3120,Ciliophora,NA,NA,NA
2020-11-05,2020-11-05T17:50:00Z,QPHY1448,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Achnanthes ,40,Bacillariophyta,NA,spp. Indet.,NA
2020-11-05,2020-11-05T17:50:00Z,QPHY1448,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Chetoceros debilis,320,Bacillariophyta,NA,NA,NA
2020-11-05,2020-11-05T17:50:00Z,QPHY1448,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Cocconeis ,40,Bacillariophyta,NA,spp. Indet.,NA
2020-11-05,2020-11-05T17:50:00Z,QPHY1448,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Corethron criophillum,680,Bacillariophyta,NA,NA,NA
2020-11-05,2020-11-05T17:50:00Z,QPHY1448,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Grammatophora ,40,Bacillariophyta,NA,spp. Indet.,NA
2020-11-05,2020-11-05T17:50:00Z,QPHY1448,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Licmophora ,200,Bacillariophyta,NA,spp. Indet.,NA
2020-11-05,2020-11-05T17:50:00Z,QPHY1448,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Paralia sulcata,80,Bacillariophyta,NA,NA,NA
2020-11-05,2020-11-05T17:50:00Z,QPHY1448,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Pseudo-nitzschia delicatissima,80,Bacillariophyta,NA,NA,NA
2020-11-05,2020-11-05T17:50:00Z,QPHY1448,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Tabellaria ,80,Bacillariophyta,NA,spp. Indet.,NA
2020-11-05,2020-11-05T17:50:00Z,QPHY1448,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Thalassionema nitzschioides,40,Bacillariophyta,NA,NA,NA
2020-11-05,2020-11-05T17:50:00Z,QPHY1448,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Thalassiosira rotula,160,Bacillariophyta,NA,NA,NA
2020-11-05,2020-11-05T17:50:00Z,QPHY1448,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Thalassiosira ,680,Bacillariophyta,NA,spp. Indet.,NA
2020-11-05,2020-11-05T17:50:00Z,QPHY1448,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Pyramimonas grossii,1750,Chlorophyta-Prasinophyta,NA,NA,NA
2020-11-05,2020-11-05T17:50:00Z,QPHY1448,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Pyramimonas orientalis,1750,Chlorophyta-Prasinophyta,NA,NA,NA
2020-11-05,2020-11-05T17:50:00Z,QPHY1448,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Protozoa ,57750,Chlorophyta-Prasinophyta,NA,NA,Cells too small to identify. Stained blue indicating alpha starch and could be Chlorophyta
2020-11-05,2020-11-05T17:50:00Z,QPHY1448,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Choanozoa,14000,Choanoflagellata,NA,NA,NA
2020-11-05,2020-11-05T17:50:00Z,QPHY1448,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Myronecta rubra,240,Ciliophora,NA,NA,NA
2020-11-05,2020-11-05T17:50:00Z,QPHY1448,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Tintinnina,40,Ciliophora,NA,NA,NA
2020-11-05,2020-11-05T17:50:00Z,QPHY1448,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Hillea ,82250,Cryptophyta,NA,sp. Indet.,NA
2020-11-05,2020-11-05T17:50:00Z,QPHY1448,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Teleaulax ,56000,Cryptophyta,NA,spp. Indet.,NA
2020-11-05,2020-11-05T17:50:00Z,QPHY1448,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Dictyocha speculum,480,Dictyochophyta,NA,NA,NA
2020-11-05,2020-11-05T17:50:00Z,QPHY1448,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Gymnodinium ,240,Dinoflagellata,NA,spp. Indet.,NA
2020-11-05,2020-11-05T17:50:00Z,QPHY1448,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Gyrodinium ,120,Dinoflagellata,NA,spp. Indet.,NA
2020-11-05,2020-11-05T17:50:00Z,QPHY1448,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Katodinium ,1750,Dinoflagellata,NA,spp. Indet.,NA
2020-11-05,2020-11-05T17:50:00Z,QPHY1448,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Protoperidinium conicum,40,Dinoflagellata,NA,NA,NA
2020-11-05,2020-11-05T17:50:00Z,QPHY1448,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Ebria tripartita,80,Ebriidea,NA,NA,NA
2020-11-05,2020-11-05T17:50:00Z,QPHY1448,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Kinetoplastea,1750,Kinetoplastidea,NA,NA,NA
2020-11-05,2020-11-05T17:50:00Z,QPHY1448,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Appendicularia,40,Metazoa,NA,NA,NA
2020-11-05,2020-11-05T17:50:00Z,QPHY1448,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Copepoda ,40,Metazoa,nauplii,NA,NA
2020-11-05,2020-11-05T17:50:00Z,QPHY1448,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Protozoa,131250,Unknown very small flagellated species,NA,NA,NA
2020-11-05,2020-11-05T17:50:00Z,QPHY1448,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Biddulphiales,1830,Bacillariophyta,NA,NA,NA
2020-11-05,2020-11-05T17:50:00Z,QPHY1448,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Pennales,11820,Bacillariophyta,NA,NA,NA
2020-11-05,2020-11-05T17:50:00Z,QPHY1448,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Oligotrichea,1320,Ciliophora,NA,NA,NA
2020-11-10,2020-11-10T17:46:00Z,QPHY1449,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Chaetoceros danicus,40,Bacillariophyta,NA,NA,NA
2020-11-10,2020-11-10T17:46:00Z,QPHY1449,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Chetoceros debilis,40,Bacillariophyta,NA,NA,NA
2020-11-10,2020-11-10T17:46:00Z,QPHY1449,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Chaetoceros decipiens,120,Bacillariophyta,NA,NA,NA
2020-11-10,2020-11-10T17:46:00Z,QPHY1449,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Chaetoceros tenuissimus,40,Bacillariophyta,NA,NA,NA
